type_arrow,layout,type_label,type_color,model,prompt_strategy,mean_mae,mean_similarity
undirected,kamada,label,random_color,qwen-2-vl-72b-instruct,cot,0.7545093795093795,0.8918768447754516
undirected,kamada,label,random_color,qwen-2-vl-72b-instruct,zeroshot,0.7818362193362194,0.8909618986534621
undirected,kamada,label,random_color,gemini-pro-1.5,cot,0.929978354978355,0.968317225215445
undirected,kamada,label,random_color,gemini-pro-1.5,zeroshot,0.904978354978355,0.9637499175231374
undirected,kamada,label,random_color,gpt-4o-2024-08-06,cot,0.8195526695526697,0.9297134657138528
undirected,kamada,label,random_color,gpt-4o-2024-08-06,zeroshot,0.8415223665223666,0.937353194406213
undirected,kamada,label,random_color,pixtral-12b,cot,0.6731421356421355,0.8483779204541589
undirected,kamada,label,random_color,pixtral-12b,zeroshot,0.7362914862914864,0.8814818076660182
undirected,kamada,label,random_color,llama-3.2-90b-vision-instruct,cot,0.6411976911976912,0.8337569879810592
undirected,kamada,label,random_color,llama-3.2-90b-vision-instruct,zeroshot,0.5935606060606061,0.7679947136197136
undirected,kamada,label,constant_color,claude-3.5-sonnet,cot,0.8619047619047618,0.9510854577998542
undirected,kamada,label,constant_color,claude-3.5-sonnet,zeroshot,0.8846230158730158,0.959756645573209
undirected,kamada,label,constant_color,qwen-2-vl-72b-instruct,cot,0.7256944444444444,0.9024895041748755
undirected,kamada,label,constant_color,qwen-2-vl-72b-instruct,zeroshot,0.7390873015873016,0.8985749669147503
undirected,kamada,label,constant_color,gemini-pro-1.5,cot,0.9447420634920636,0.9812907079160951
undirected,kamada,label,constant_color,gemini-pro-1.5,zeroshot,0.9614087301587302,0.9851368617622487
undirected,kamada,label,constant_color,gpt-4o-2024-08-06,cot,0.8405753968253968,0.9496585973366158
undirected,kamada,label,constant_color,gpt-4o-2024-08-06,zeroshot,0.8655753968253969,0.9602724900228772
undirected,kamada,label,constant_color,pixtral-12b,cot,0.8143849206349207,0.9539510541058529
undirected,kamada,label,constant_color,pixtral-12b,zeroshot,0.8643849206349206,0.974888103167902
undirected,kamada,label,constant_color,llama-3.2-90b-vision-instruct,cot,0.4791666666666667,0.7632147859450491
undirected,kamada,label,constant_color,llama-3.2-90b-vision-instruct,zeroshot,0.5273809523809525,0.8301006881405488
undirected,spring,unlabel,random_color,claude-3.5-sonnet,cot,0.7158698830409357,0.8915834405799176
undirected,spring,unlabel,random_color,claude-3.5-sonnet,zeroshot,0.7427621136173769,0.8895565785530556
undirected,spring,unlabel,random_color,qwen-2-vl-72b-instruct,cot,0.6428404344193818,0.8405745666501512
undirected,spring,unlabel,random_color,qwen-2-vl-72b-instruct,zeroshot,0.7189546783625731,0.8812245565544382
undirected,spring,unlabel,random_color,gemini-pro-1.5,cot,0.8566833751044278,0.9470512957381751
undirected,spring,unlabel,random_color,gemini-pro-1.5,zeroshot,0.8549446532999164,0.9454905564999512
undirected,spring,unlabel,random_color,gpt-4o-2024-08-06,cot,0.8570206766917293,0.9454561313566332
undirected,spring,unlabel,random_color,gpt-4o-2024-08-06,zeroshot,0.8716562238930662,0.9526068258752151
undirected,spring,unlabel,random_color,pixtral-12b,cot,0.602750626566416,0.819279165433217
undirected,spring,unlabel,random_color,pixtral-12b,zeroshot,0.7511424394319132,0.8891297827707563
undirected,spring,unlabel,random_color,llama-3.2-90b-vision-instruct,cot,0.4636069340016709,0.7347977311823795
undirected,spring,unlabel,random_color,llama-3.2-90b-vision-instruct,zeroshot,0.5223861737677528,0.7327245813863728
undirected,spring,unlabel,constant_color,claude-3.5-sonnet,cot,0.5841666666666666,0.8685362554112555
undirected,spring,unlabel,constant_color,claude-3.5-sonnet,zeroshot,0.6075,0.8793695887445887
undirected,spring,unlabel,constant_color,qwen-2-vl-72b-instruct,cot,0.6395833333333333,0.8564772727272727
undirected,spring,unlabel,constant_color,qwen-2-vl-72b-instruct,zeroshot,0.5691666666666667,0.8107783189033189
undirected,spring,unlabel,constant_color,gemini-pro-1.5,cot,0.7570833333333333,0.9282819264069264
undirected,spring,unlabel,constant_color,gemini-pro-1.5,zeroshot,0.7570833333333333,0.9282819264069264
undirected,spring,unlabel,constant_color,gpt-4o-2024-08-06,cot,0.7754166666666666,0.931504329004329
undirected,spring,unlabel,constant_color,gpt-4o-2024-08-06,zeroshot,0.745,0.9297997835497835
undirected,spring,unlabel,constant_color,pixtral-12b,cot,0.6450000000000001,0.8782341269841272
undirected,spring,unlabel,constant_color,pixtral-12b,zeroshot,0.6379166666666667,0.8834604978354978
undirected,spring,unlabel,constant_color,llama-3.2-90b-vision-instruct,cot,0.2929166666666666,0.7612166305916307
undirected,spring,unlabel,constant_color,llama-3.2-90b-vision-instruct,zeroshot,0.4804166666666666,0.8294489538239537
undirected,spring,label,random_color,claude-3.5-sonnet,cot,0.7319444444444444,0.9025254241372664
undirected,spring,label,random_color,claude-3.5-sonnet,zeroshot,0.7591666666666665,0.9059614902641219
undirected,spring,label,random_color,qwen-2-vl-72b-instruct,cot,0.7566666666666666,0.9055339068825912
undirected,spring,label,random_color,qwen-2-vl-72b-instruct,zeroshot,0.8638888888888887,0.946807354925776
undirected,spring,label,random_color,gemini-pro-1.5,cot,0.8436111111111112,0.9507118276460382
undirected,spring,label,random_color,gemini-pro-1.5,zeroshot,0.8986111111111112,0.9641958020050125
undirected,spring,label,random_color,gpt-4o-2024-08-06,cot,0.8894444444444446,0.9549755639097744
undirected,spring,label,random_color,gpt-4o-2024-08-06,zeroshot,0.8777777777777779,0.9495588972431077
undirected,spring,label,random_color,pixtral-12b,cot,0.7372222222222223,0.8980780316175053
undirected,spring,label,random_color,pixtral-12b,zeroshot,0.7877777777777778,0.9092710140736455
undirected,spring,label,random_color,llama-3.2-90b-vision-instruct,cot,0.5372222222222223,0.8241348081742819
undirected,spring,label,random_color,llama-3.2-90b-vision-instruct,zeroshot,0.4994444444444445,0.8123112107191055
undirected,spring,label,constant_color,claude-3.5-sonnet,cot,0.7714880952380953,0.9492742061859708
undirected,spring,label,constant_color,claude-3.5-sonnet,zeroshot,0.8143452380952383,0.9508784842608371
undirected,spring,label,constant_color,qwen-2-vl-72b-instruct,cot,0.7024404761904762,0.9337893152599035
undirected,spring,label,constant_color,qwen-2-vl-72b-instruct,zeroshot,0.5598214285714286,0.8973730517848164
undirected,spring,label,constant_color,gemini-pro-1.5,cot,0.8595238095238095,0.9675411190117073
undirected,spring,label,constant_color,gemini-pro-1.5,zeroshot,0.8095238095238095,0.9619855634561517
undirected,spring,label,constant_color,gpt-4o-2024-08-06,cot,0.7594642857142857,0.9499690179101943
undirected,spring,label,constant_color,gpt-4o-2024-08-06,zeroshot,0.7661904761904762,0.9568418183124067
undirected,spring,label,constant_color,pixtral-12b,cot,0.5744047619047619,0.8867711536829184
undirected,spring,label,constant_color,pixtral-12b,zeroshot,0.6461904761904762,0.9446376336082218
undirected,spring,label,constant_color,llama-3.2-90b-vision-instruct,cot,0.4636904761904762,0.772079097373215
undirected,spring,label,constant_color,llama-3.2-90b-vision-instruct,zeroshot,0.3236904761904762,0.7545527838174896
undirected,shell,unlabel,random_color,claude-3.5-sonnet,cot,0.7700091575091574,0.902941963017091
undirected,shell,unlabel,random_color,claude-3.5-sonnet,zeroshot,0.7434752747252747,0.8949491028295377
undirected,shell,unlabel,random_color,qwen-2-vl-72b-instruct,cot,0.506868131868132,0.7152381967279666
undirected,shell,unlabel,random_color,qwen-2-vl-72b-instruct,zeroshot,0.3556776556776557,0.6859845786140544
undirected,shell,unlabel,random_color,gemini-pro-1.5,cot,0.8066163003663004,0.9114593736045142
undirected,shell,unlabel,random_color,gemini-pro-1.5,zeroshot,0.8235805860805862,0.9149421000284171
undirected,shell,unlabel,random_color,gpt-4o-2024-08-06,cot,0.7345695970695971,0.8861482056590753
undirected,shell,unlabel,random_color,gpt-4o-2024-08-06,zeroshot,0.6476648351648352,0.863163261681484
undirected,shell,unlabel,random_color,pixtral-12b,cot,0.5339285714285714,0.7620711038038404
undirected,shell,unlabel,random_color,pixtral-12b,zeroshot,0.3609203296703297,0.6931828999715828
undirected,shell,unlabel,random_color,llama-3.2-90b-vision-instruct,cot,0.6637362637362638,0.7865317358827589
undirected,shell,unlabel,random_color,llama-3.2-90b-vision-instruct,zeroshot,0.8822115384615385,0.9411995595339585
undirected,shell,unlabel,constant_color,claude-3.5-sonnet,cot,0.6160714285714285,0.8979258976317801
undirected,shell,unlabel,constant_color,claude-3.5-sonnet,zeroshot,0.5210714285714285,0.8520492742551566
undirected,shell,unlabel,constant_color,qwen-2-vl-72b-instruct,cot,0.425,0.7370499108734403
undirected,shell,unlabel,constant_color,qwen-2-vl-72b-instruct,zeroshot,0.4007142857142857,0.7409511077158136
undirected,shell,unlabel,constant_color,gemini-pro-1.5,cot,0.7042857142857144,0.9319174942704354
undirected,shell,unlabel,constant_color,gemini-pro-1.5,zeroshot,0.7207142857142858,0.929150114591291
undirected,shell,unlabel,constant_color,gpt-4o-2024-08-06,cot,0.4121428571428571,0.7958880825057296
undirected,shell,unlabel,constant_color,gpt-4o-2024-08-06,zeroshot,0.3557142857142857,0.7401801629742806
undirected,shell,unlabel,constant_color,pixtral-12b,cot,0.6067857142857143,0.8411834733893558
undirected,shell,unlabel,constant_color,pixtral-12b,zeroshot,0.4114285714285715,0.7580061115355233
undirected,shell,unlabel,constant_color,llama-3.2-90b-vision-instruct,cot,0.42214285714285715,0.6853348612172142
undirected,shell,unlabel,constant_color,llama-3.2-90b-vision-instruct,zeroshot,0.56,0.8038439011968423
undirected,shell,label,random_color,claude-3.5-sonnet,cot,0.5396901709401709,0.8197959328365506
undirected,shell,label,random_color,claude-3.5-sonnet,zeroshot,0.6354594017094017,0.8651703289718163
undirected,shell,label,random_color,qwen-2-vl-72b-instruct,cot,0.22788461538461538,0.6293725185315575
undirected,shell,label,random_color,qwen-2-vl-72b-instruct,zeroshot,0.39791666666666664,0.6328853854955113
undirected,shell,label,random_color,gemini-pro-1.5,cot,0.6221047008547009,0.8683903459875999
undirected,shell,label,random_color,gemini-pro-1.5,zeroshot,0.613215811965812,0.8634890301981262
undirected,shell,label,random_color,gpt-4o-2024-08-06,cot,0.5908012820512821,0.8452199094447378
undirected,shell,label,random_color,gpt-4o-2024-08-06,zeroshot,0.580715811965812,0.8627192371257018
undirected,shell,label,random_color,pixtral-12b,cot,0.47573717948717953,0.7396181227874592
undirected,shell,label,random_color,pixtral-12b,zeroshot,0.400715811965812,0.7145723561970703
undirected,shell,label,random_color,llama-3.2-90b-vision-instruct,cot,0.5985790598290598,0.866959516614837
undirected,shell,label,random_color,llama-3.2-90b-vision-instruct,zeroshot,0.722809829059829,0.9120915722975221
undirected,shell,label,constant_color,claude-3.5-sonnet,cot,0.54258658008658,0.8625942921028059
undirected,shell,label,constant_color,claude-3.5-sonnet,zeroshot,0.5198593073593074,0.8655704825789965
undirected,shell,label,constant_color,qwen-2-vl-72b-instruct,cot,0.3396825396825397,0.7416004471964225
undirected,shell,label,constant_color,qwen-2-vl-72b-instruct,zeroshot,0.46935425685425686,0.8356021180401987
undirected,shell,label,constant_color,gemini-pro-1.5,cot,0.5208964646464647,0.8595574413976117
undirected,shell,label,constant_color,gemini-pro-1.5,zeroshot,0.560290404040404,0.8793569401444788
undirected,shell,label,constant_color,gpt-4o-2024-08-06,cot,0.5404761904761906,0.833813363064524
undirected,shell,label,constant_color,gpt-4o-2024-08-06,zeroshot,0.5249188311688313,0.8637915253820825
undirected,shell,label,constant_color,pixtral-12b,cot,0.34404761904761905,0.6830857167428376
undirected,shell,label,constant_color,pixtral-12b,zeroshot,0.3101190476190476,0.6926068848592069
undirected,shell,label,constant_color,llama-3.2-90b-vision-instruct,cot,0.5998376623376623,0.8261321195144724
undirected,shell,label,constant_color,llama-3.2-90b-vision-instruct,zeroshot,0.6244588744588745,0.9009733893557424
